Neeko,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Poppy,UTILITY,true,totalPingsPerMins,2.7321,1.513,2.409,3.609
Poppy,UTILITY,true,allInPingsPerMins,0.0615,0.0,0.0,0.059
Poppy,UTILITY,true,assistMePingsPerMins,0.2021,0.0298,0.107,0.2753
Poppy,UTILITY,true,commandPingsPerMins,0.4979,0.21,0.3885,0.6705
Poppy,UTILITY,true,enemyMissingPingsPerMins,0.3268,0.114,0.252,0.445
Poppy,UTILITY,true,enemyVisionPingsPerMins,0.317,0.051,0.226,0.4673
Poppy,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Poppy,UTILITY,true,getBackPingsPerMins,0.1911,0.0,0.0855,0.2788
Poppy,UTILITY,true,needVisionPingsPerMins,0.0142,0.0,0.0,0.0
Poppy,UTILITY,true,onMyWayPingsPerMins,1.0926,0.4638,0.877,1.558
Poppy,UTILITY,true,pushPingsPerMins,0.0288,0.0,0.0,0.036
Poppy,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Poppy,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Pyke,UTILITY,true,totalPingsPerMins,2.3505,1.283,2.066,3.019
Pyke,UTILITY,true,allInPingsPerMins,0.057,0.0,0.0,0.063
Pyke,UTILITY,true,assistMePingsPerMins,0.177,0.031,0.107,0.247
Pyke,UTILITY,true,commandPingsPerMins,0.4693,0.183,0.378,0.645
Pyke,UTILITY,true,enemyMissingPingsPerMins,0.2916,0.099,0.217,0.404
Pyke,UTILITY,true,enemyVisionPingsPerMins,0.2379,0.038,0.152,0.333
Pyke,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Pyke,UTILITY,true,getBackPingsPerMins,0.1785,0.0,0.096,0.261
Pyke,UTILITY,true,needVisionPingsPerMins,0.0113,0.0,0.0,0.0
Pyke,UTILITY,true,onMyWayPingsPerMins,0.8998,0.357,0.696,1.228
Pyke,UTILITY,true,pushPingsPerMins,0.0281,0.0,0.0,0.034
Pyke,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Pyke,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Rakan,UTILITY,true,totalPingsPerMins,2.3807,1.2713,2.0885,3.1868
Rakan,UTILITY,true,allInPingsPerMins,0.0498,0.0,0.0,0.053
Rakan,UTILITY,true,assistMePingsPerMins,0.172,0.0,0.085,0.245
Rakan,UTILITY,true,commandPingsPerMins,0.4415,0.15,0.346,0.623
Rakan,UTILITY,true,enemyMissingPingsPerMins,0.2883,0.093,0.218,0.4098
Rakan,UTILITY,true,enemyVisionPingsPerMins,0.2332,0.036,0.153,0.346
Rakan,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Rakan,UTILITY,true,getBackPingsPerMins,0.1925,0.0,0.0975,0.29
Rakan,UTILITY,true,needVisionPingsPerMins,0.0125,0.0,0.0,0.0
Rakan,UTILITY,true,onMyWayPingsPerMins,0.9604,0.3843,0.792,1.3625
Rakan,UTILITY,true,pushPingsPerMins,0.0305,0.0,0.0,0.036
Rakan,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Rakan,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Rell,UTILITY,true,totalPingsPerMins,2.6786,1.521,2.404,3.5163
Rell,UTILITY,true,allInPingsPerMins,0.0585,0.0,0.0,0.064
Rell,UTILITY,true,assistMePingsPerMins,0.2052,0.034,0.118,0.2778
Rell,UTILITY,true,commandPingsPerMins,0.4794,0.201,0.386,0.653
Rell,UTILITY,true,enemyMissingPingsPerMins,0.3429,0.1153,0.262,0.4787
Rell,UTILITY,true,enemyVisionPingsPerMins,0.2872,0.057,0.204,0.423
Rell,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Rell,UTILITY,true,getBackPingsPerMins,0.2355,0.0,0.132,0.345
Rell,UTILITY,true,needVisionPingsPerMins,0.017,0.0,0.0,0.0
Rell,UTILITY,true,onMyWayPingsPerMins,1.0178,0.441,0.842,1.399
Rell,UTILITY,true,pushPingsPerMins,0.0352,0.0,0.0,0.039
Rell,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Rell,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Renata,UTILITY,true,totalPingsPerMins,1.8351,0.681,1.439,2.483
Renata,UTILITY,true,allInPingsPerMins,0.0357,0.0,0.0,0.037
Renata,UTILITY,true,assistMePingsPerMins,0.1432,0.0,0.0455,0.183
Renata,UTILITY,true,commandPingsPerMins,0.3513,0.0668,0.2695,0.5085
Renata,UTILITY,true,enemyMissingPingsPerMins,0.2512,0.0638,0.179,0.3502
Renata,UTILITY,true,enemyVisionPingsPerMins,0.1684,0.0,0.0845,0.255
Renata,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Renata,UTILITY,true,getBackPingsPerMins,0.1412,0.0,0.035,0.2043
Renata,UTILITY,true,needVisionPingsPerMins,0.0136,0.0,0.0,0.0
Renata,UTILITY,true,onMyWayPingsPerMins,0.7011,0.178,0.5415,0.9788
Renata,UTILITY,true,pushPingsPerMins,0.0295,0.0,0.0,0.0323
Renata,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Renata,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Senna,UTILITY,true,totalPingsPerMins,1.6892,0.6668,1.205,2.0085
Senna,UTILITY,true,allInPingsPerMins,0.031,0.0,0.0,0.0333
Senna,UTILITY,true,assistMePingsPerMins,0.1339,0.0,0.053,0.1732
Senna,UTILITY,true,commandPingsPerMins,0.3586,0.073,0.207,0.4543
Senna,UTILITY,true,enemyMissingPingsPerMins,0.2194,0.037,0.127,0.292
Senna,UTILITY,true,enemyVisionPingsPerMins,0.1841,0.026,0.108,0.256
Senna,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Senna,UTILITY,true,getBackPingsPerMins,0.0941,0.0,0.031,0.135
Senna,UTILITY,true,needVisionPingsPerMins,0.007,0.0,0.0,0.0
Senna,UTILITY,true,onMyWayPingsPerMins,0.6444,0.1348,0.402,0.817
Senna,UTILITY,true,pushPingsPerMins,0.0168,0.0,0.0,0.0
Senna,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Senna,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Seraphine,UTILITY,true,totalPingsPerMins,1.5904,0.6653,1.253,2.137
Seraphine,UTILITY,true,allInPingsPerMins,0.051,0.0,0.0,0.034
Seraphine,UTILITY,true,assistMePingsPerMins,0.1334,0.0,0.0505,0.174
Seraphine,UTILITY,true,commandPingsPerMins,0.2756,0.0973,0.2215,0.3938
Seraphine,UTILITY,true,enemyMissingPingsPerMins,0.2279,0.0663,0.1735,0.3208
Seraphine,UTILITY,true,enemyVisionPingsPerMins,0.1673,0.0,0.091,0.2598
Seraphine,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Seraphine,UTILITY,true,getBackPingsPerMins,0.0935,0.0,0.0,0.1218
Seraphine,UTILITY,true,needVisionPingsPerMins,0.0089,0.0,0.0,0.0
Seraphine,UTILITY,true,onMyWayPingsPerMins,0.6053,0.1365,0.3975,0.854
Seraphine,UTILITY,true,pushPingsPerMins,0.0276,0.0,0.0,0.0298
Seraphine,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Seraphine,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Sona,UTILITY,true,totalPingsPerMins,1.5464,0.5348,1.168,2.1022
Sona,UTILITY,true,allInPingsPerMins,0.0264,0.0,0.0,0.032
Sona,UTILITY,true,assistMePingsPerMins,0.1238,0.0,0.04,0.1503
Sona,UTILITY,true,commandPingsPerMins,0.3541,0.099,0.2295,0.4505
Sona,UTILITY,true,enemyMissingPingsPerMins,0.1857,0.037,0.1125,0.2603
Sona,UTILITY,true,enemyVisionPingsPerMins,0.1495,0.0,0.041,0.2195
Sona,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Sona,UTILITY,true,getBackPingsPerMins,0.1228,0.0,0.029,0.16
Sona,UTILITY,true,needVisionPingsPerMins,0.013,0.0,0.0,0.0
Sona,UTILITY,true,onMyWayPingsPerMins,0.5525,0.079,0.312,0.8385
Sona,UTILITY,true,pushPingsPerMins,0.0187,0.0,0.0,0.0
Sona,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Sona,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
Soraka,UTILITY,true,totalPingsPerMins,1.658,0.8915,1.5115,2.2313
Soraka,UTILITY,true,allInPingsPerMins,0.0428,0.0,0.0,0.04
Soraka,UTILITY,true,assistMePingsPerMins,0.1007,0.0,0.037,0.1285
Soraka,UTILITY,true,commandPingsPerMins,0.3075,0.093,0.2455,0.429
Soraka,UTILITY,true,enemyMissingPingsPerMins,0.2057,0.0553,0.134,0.278
Soraka,UTILITY,true,enemyVisionPingsPerMins,0.2532,0.036,0.178,0.385
Soraka,UTILITY,true,holdPingsPerMins,0.0,0.0,0.0,0.0
Soraka,UTILITY,true,getBackPingsPerMins,0.0721,0.0,0.0,0.101
Soraka,UTILITY,true,needVisionPingsPerMins,0.0087,0.0,0.0,0.0
Soraka,UTILITY,true,onMyWayPingsPerMins,0.6482,0.1952,0.534,0.9183
Soraka,UTILITY,true,pushPingsPerMins,0.0191,0.0,0.0,0.0
Soraka,UTILITY,true,visionClearedPingsPerMins,0.0,0.0,0.0,0.0
Soraka,UTILITY,true,basicPingsPerMins,0.0,0.0,0.0,0.0
